Date,Province,CovidCase
2021-01-13,Ninh Bình,0
2021-01-13,Ninh Thuận,0
2021-01-13,Phú Thọ,0
2021-01-13,Phú Yên,14
2021-01-13,Quảng Bình,0
2021-01-13,Quảng Nam,0
2021-01-13,Quảng Ngãi,0
2021-01-13,Quảng Ninh,2
2021-01-13,Quảng Trị,0
2021-01-13,Sóc Trăng,0
2021-01-13,Sơn La,0
2021-01-13,Tây Ninh,4
2021-01-13,Thái Bình,0
2021-01-13,Thái Nguyên,0
2021-01-13,Thanh Hóa,2
2021-01-13,Thừa Thiên-Huế,0
2021-01-13,Tiền Giang,1
2021-01-13,Trà Vinh,1
2021-01-13,Tuyên Quang,0
2021-01-13,Vĩnh Long,0
2021-01-13,Vĩnh Phúc,0
2021-01-13,Yên Bái,0
2021-01-13,Chưa rõ ,0
2021-01-14,An Giang,0
2021-01-14,Bà Rịa - Vũng Tàu,1
2021-01-14,Bắc Giang,0
2021-01-14,Bắc Kạn,0
2021-01-14,Bạc Liêu,1
2021-01-14,Bắc Ninh,0
2021-01-14,Bến Tre,1
2021-01-14,Bình Định,0
2021-01-14,Bình Dương,2
2021-01-14,Bình Phước,0
2021-01-14,Bình Thuận,0
2021-01-14,Cà Mau,0
2021-01-14,Cần Thơ,0
2021-01-14,Cao Bằng,0
2021-01-14,Đà Nẵng,3
2021-01-14,Đắk Lắk,0
2021-01-14,Đắk Nông,0
2021-01-14,Điện Biên,0
2021-01-14,Đồng Nai,0
2021-01-14,Đồng Tháp,0
2021-01-14,Gia Lai,0
2021-01-14,Hà Giang,0
2021-01-14,Hà Nam,1
2021-01-14,TP. Hà Nội,11
2021-01-14,Hà Tĩnh,0
2021-01-14,Hải Dương,4
2021-01-14,Hải Phòng,0
2021-01-14,Hậu Giang,0
2021-01-14,TP. Hồ Chí Minh,6
2021-01-14,Hòa Bình,2
2021-01-14,Hưng Yên,2
2021-01-14,Khánh Hòa,0
2021-01-14,Kiên Giang,0
2021-01-14,Kon Tum,0
2021-01-14,Lai Châu,0
2021-01-14,Lâm Đồng,0
2021-01-14,Lạng Sơn,0
2021-01-14,Lào Cai,0
2021-01-14,Long An,0
2021-01-14,Nam Định,0
2021-01-14,Nghệ An,0
2021-01-14,Ninh Bình,0
2021-01-14,Ninh Thuận,0
2021-01-14,Phú Thọ,0
2021-01-14,Phú Yên,16
2021-01-14,Quảng Bình,0
2021-01-14,Quảng Nam,0
2021-01-14,Quảng Ngãi,0
2021-01-14,Quảng Ninh,2
2021-01-14,Quảng Trị,0
2021-01-14,Sóc Trăng,0
2021-01-14,Sơn La,0
2021-01-14,Tây Ninh,4
2021-01-14,Thái Bình,0
2021-01-14,Thái Nguyên,0
2021-01-14,Thanh Hóa,2
2021-01-14,Thừa Thiên-Huế,0
2021-01-14,Tiền Giang,1
2021-01-14,Trà Vinh,1
2021-01-14,Tuyên Quang,0
2021-01-14,Vĩnh Long,0
2021-01-14,Vĩnh Phúc,0
2021-01-14,Yên Bái,0
2021-01-14,Chưa rõ ,0
2021-01-15,An Giang,0
2021-01-15,Bà Rịa - Vũng Tàu,1
2021-01-15,Bắc Giang,0
2021-01-15,Bắc Kạn,0
2021-01-15,Bạc Liêu,1
2021-01-15,Bắc Ninh,0
2021-01-15,Bến Tre,1
2021-01-15,Bình Định,0
2021-01-15,Bình Dương,2
2021-01-15,Bình Phước,0
2021-01-15,Bình Thuận,0
2021-01-15,Cà Mau,0
2021-01-15,Cần Thơ,0
2021-01-15,Cao Bằng,0
2021-01-15,Đà Nẵng,3
2021-01-15,Đắk Lắk,0
2021-01-15,Đắk Nông,0
2021-01-15,Điện Biên,0
2021-01-15,Đồng Nai,0
2021-01-15,Đồng Tháp,0
2021-01-15,Gia Lai,0
2021-01-15,Hà Giang,0
2021-01-15,Hà Nam,1
2021-01-15,TP. Hà Nội,11
2021-01-15,Hà Tĩnh,0
2021-01-15,Hải Dương,4
2021-01-15,Hải Phòng,0
2021-01-15,Hậu Giang,0
2021-01-15,TP. Hồ Chí Minh,6
2021-01-15,Hòa Bình,2
2021-01-15,Hưng Yên,2
2021-01-15,Khánh Hòa,0
2021-01-15,Kiên Giang,0
2021-01-15,Kon Tum,0
2021-01-15,Lai Châu,0
2021-01-15,Lâm Đồng,0
2021-01-15,Lạng Sơn,0
2021-01-15,Lào Cai,0
2021-01-15,Long An,0
2021-01-15,Nam Định,0
2021-01-15,Nghệ An,0
2021-01-15,Ninh Bình,0
2021-01-15,Ninh Thuận,0
2021-01-15,Phú Thọ,0
2021-01-15,Phú Yên,16
2021-01-15,Quảng Bình,0
2021-01-15,Quảng Nam,0
2021-01-15,Quảng Ngãi,0
2021-01-15,Quảng Ninh,2
2021-01-15,Quảng Trị,0
2021-01-15,Sóc Trăng,0
2021-01-15,Sơn La,0
2021-01-15,Tây Ninh,4
2021-01-15,Thái Bình,0
2021-01-15,Thái Nguyên,0
2021-01-15,Thanh Hóa,3
2021-01-15,Thừa Thiên-Huế,0
2021-01-15,Tiền Giang,1
2021-01-15,Trà Vinh,1
2021-01-15,Tuyên Quang,0
2021-01-15,Vĩnh Long,0
2021-01-15,Vĩnh Phúc,0
2021-01-15,Yên Bái,0
2021-01-15,Chưa rõ ,0
2021-01-16,An Giang,0
2021-01-16,Bà Rịa - Vũng Tàu,1
2021-01-16,Bắc Giang,0
2021-01-16,Bắc Kạn,0
2021-01-16,Bạc Liêu,1
2021-01-16,Bắc Ninh,0
2021-01-16,Bến Tre,1
2021-01-16,Bình Định,0
2021-01-16,Bình Dương,2
2021-01-16,Bình Phước,0
2021-01-16,Bình Thuận,0
2021-01-16,Cà Mau,0
2021-01-16,Cần Thơ,0
2021-01-16,Cao Bằng,0
2021-01-16,Đà Nẵng,3
2021-01-16,Đắk Lắk,0
2021-01-16,Đắk Nông,0
2021-01-16,Điện Biên,0
2021-01-16,Đồng Nai,0
2021-01-16,Đồng Tháp,0
2021-01-16,Gia Lai,0
2021-01-16,Hà Giang,0
2021-01-16,Hà Nam,1
2021-01-16,TP. Hà Nội,11
2021-01-16,Hà Tĩnh,0
2021-01-16,Hải Dương,4
2021-01-16,Hải Phòng,0
2021-01-16,Hậu Giang,0
2021-01-16,TP. Hồ Chí Minh,6
2021-01-16,Hòa Bình,2
2021-01-16,Hưng Yên,2
2021-01-16,Khánh Hòa,0
2021-01-16,Kiên Giang,0
2021-01-16,Kon Tum,0
2021-01-16,Lai Châu,0
2021-01-16,Lâm Đồng,0
2021-01-16,Lạng Sơn,0
2021-01-16,Lào Cai,0
2021-01-16,Long An,0
2021-01-16,Nam Định,0
2021-01-16,Nghệ An,0
2021-01-16,Ninh Bình,0
2021-01-16,Ninh Thuận,0
2021-01-16,Phú Thọ,0
2021-01-16,Phú Yên,16
2021-01-16,Quảng Bình,0
2021-01-16,Quảng Nam,0
2021-01-16,Quảng Ngãi,0
2021-01-16,Quảng Ninh,2
2021-01-16,Quảng Trị,0
2021-01-16,Sóc Trăng,0
2021-01-16,Sơn La,0
2021-01-16,Tây Ninh,4
2021-01-16,Thái Bình,0
2021-01-16,Thái Nguyên,0
2021-01-16,Thanh Hóa,3
2021-01-16,Thừa Thiên-Huế,0
2021-01-16,Tiền Giang,1
2021-01-16,Trà Vinh,1
2021-01-16,Tuyên Quang,0
2021-01-16,Vĩnh Long,0
2021-01-16,Vĩnh Phúc,0
2021-01-16,Yên Bái,0
2021-01-16,Chưa rõ ,0
2021-01-17,An Giang,0
2021-01-17,Bà Rịa - Vũng Tàu,1
2021-01-17,Bắc Giang,0
2021-01-17,Bắc Kạn,0
2021-01-17,Bạc Liêu,1
2021-01-17,Bắc Ninh,0
2021-01-17,Bến Tre,1
2021-01-17,Bình Định,0
2021-01-17,Bình Dương,2
2021-01-17,Bình Phước,0
2021-01-17,Bình Thuận,0
2021-01-17,Cà Mau,0
2021-01-17,Cần Thơ,0
2021-01-17,Cao Bằng,0
2021-01-17,Đà Nẵng,4
2021-01-17,Đắk Lắk,0
2021-01-17,Đắk Nông,0
2021-01-17,Điện Biên,0
2021-01-17,Đồng Nai,0
2021-01-17,Đồng Tháp,0
2021-01-17,Gia Lai,0
2021-01-17,Hà Giang,0
2021-01-17,Hà Nam,1
2021-01-17,TP. Hà Nội,12
2021-01-17,Hà Tĩnh,0
2021-01-17,Hải Dương,4
2021-01-17,Hải Phòng,0
2021-01-17,Hậu Giang,0
2021-01-17,TP. Hồ Chí Minh,6
2021-01-17,Hòa Bình,2
2021-01-17,Hưng Yên,2
2021-01-17,Khánh Hòa,0
2021-01-17,Kiên Giang,0
2021-01-17,Kon Tum,0
2021-01-17,Lai Châu,0
2021-01-17,Lâm Đồng,0
2021-01-17,Lạng Sơn,0
2021-01-17,Lào Cai,0
2021-01-17,Long An,0
2021-01-17,Nam Định,0
2021-01-17,Nghệ An,0
2021-01-17,Ninh Bình,0
2021-01-17,Ninh Thuận,0
2021-01-17,Phú Thọ,0
2021-01-17,Phú Yên,16
2021-01-17,Quảng Bình,0
2021-01-17,Quảng Nam,0
2021-01-17,Quảng Ngãi,0
2021-01-17,Quảng Ninh,2
2021-01-17,Quảng Trị,0
2021-01-17,Sóc Trăng,0
2021-01-17,Sơn La,0
2021-01-17,Tây Ninh,4
2021-01-17,Thái Bình,0
2021-01-17,Thái Nguyên,0
2021-01-17,Thanh Hóa,3
2021-01-17,Thừa Thiên-Huế,0
2021-01-17,Tiền Giang,1
2021-01-17,Trà Vinh,1
2021-01-17,Tuyên Quang,0
2021-01-17,Vĩnh Long,0
2021-01-17,Vĩnh Phúc,0
2021-01-17,Yên Bái,0
2021-01-17,Chưa rõ ,0
2021-01-18,An Giang,0
2021-01-18,Bà Rịa - Vũng Tàu,1
2021-01-18,Bắc Giang,0
2021-01-18,Bắc Kạn,0
2021-01-18,Bạc Liêu,1
2021-01-18,Bắc Ninh,0
2021-01-18,Bến Tre,1
2021-01-18,Bình Định,0
2021-01-18,Bình Dương,2
2021-01-18,Bình Phước,0
2021-01-18,Bình Thuận,0
2021-01-18,Cà Mau,0
2021-01-18,Cần Thơ,0
2021-01-18,Cao Bằng,0
2021-01-18,Đà Nẵng,5
2021-01-18,Đắk Lắk,0
2021-01-18,Đắk Nông,0
2021-01-18,Điện Biên,0
2021-01-18,Đồng Nai,0
2021-01-18,Đồng Tháp,0
2021-01-18,Gia Lai,0
2021-01-18,Hà Giang,0
2021-01-18,Hà Nam,1
2021-01-18,TP. Hà Nội,12
2021-01-18,Hà Tĩnh,0
2021-01-18,Hải Dương,4
2021-01-18,Hải Phòng,0
2021-01-18,Hậu Giang,0
2021-01-18,TP. Hồ Chí Minh,6
2021-01-18,Hòa Bình,2
2021-01-18,Hưng Yên,2
2021-01-18,Khánh Hòa,0
2021-01-18,Kiên Giang,0
2021-01-18,Kon Tum,0
2021-01-18,Lai Châu,0
2021-01-18,Lâm Đồng,0
2021-01-18,Lạng Sơn,0
2021-01-18,Lào Cai,0
2021-01-18,Long An,0
2021-01-18,Nam Định,0
2021-01-18,Nghệ An,0
2021-01-18,Ninh Bình,0
2021-01-18,Ninh Thuận,0
2021-01-18,Phú Thọ,0
2021-01-18,Phú Yên,16
2021-01-18,Quảng Bình,0
2021-01-18,Quảng Nam,0
2021-01-18,Quảng Ngãi,0
2021-01-18,Quảng Ninh,2
2021-01-18,Quảng Trị,0
2021-01-18,Sóc Trăng,0
2021-01-18,Sơn La,0
2021-01-18,Tây Ninh,4
2021-01-18,Thái Bình,0
2021-01-18,Thái Nguyên,0
2021-01-18,Thanh Hóa,3
2021-01-18,Thừa Thiên-Huế,0
2021-01-18,Tiền Giang,1
2021-01-18,Trà Vinh,1
2021-01-18,Tuyên Quang,0
2021-01-18,Vĩnh Long,0
2021-01-18,Vĩnh Phúc,0
2021-01-18,Yên Bái,0
2021-01-18,Chưa rõ ,0
2021-01-19,An Giang,0
2021-01-19,Bà Rịa - Vũng Tàu,1
2021-01-19,Bắc Giang,0
2021-01-19,Bắc Kạn,0
2021-01-19,Bạc Liêu,1
2021-01-19,Bắc Ninh,0
2021-01-19,Bến Tre,1
2021-01-19,Bình Định,0
2021-01-19,Bình Dương,2
2021-01-19,Bình Phước,0
2021-01-19,Bình Thuận,0
2021-01-19,Cà Mau,0
2021-01-19,Cần Thơ,0
2021-01-19,Cao Bằng,0
2021-01-19,Đà Nẵng,5
2021-01-19,Đắk Lắk,0
2021-01-19,Đắk Nông,0
2021-01-19,Điện Biên,0
2021-01-19,Đồng Nai,0
2021-01-19,Đồng Tháp,0
2021-01-19,Gia Lai,0
2021-01-19,Hà Giang,0
2021-01-19,Hà Nam,1
2021-01-19,TP. Hà Nội,12
2021-01-19,Hà Tĩnh,0
2021-01-19,Hải Dương,4
2021-01-19,Hải Phòng,0
2021-01-19,Hậu Giang,0
2021-01-19,TP. Hồ Chí Minh,10
2021-01-19,Hòa Bình,2
2021-01-19,Hưng Yên,2
2021-01-19,Khánh Hòa,0
2021-01-19,Kiên Giang,0
2021-01-19,Kon Tum,0
2021-01-19,Lai Châu,0
2021-01-19,Lâm Đồng,0
2021-01-19,Lạng Sơn,0
2021-01-19,Lào Cai,0
2021-01-19,Long An,0
2021-01-19,Nam Định,0
2021-01-19,Nghệ An,0
2021-01-19,Ninh Bình,0
2021-01-19,Ninh Thuận,0
2021-01-19,Phú Thọ,0
2021-01-19,Phú Yên,16
2021-01-19,Quảng Bình,0
2021-01-19,Quảng Nam,0
2021-01-19,Quảng Ngãi,0
2021-01-19,Quảng Ninh,2
2021-01-19,Quảng Trị,0
2021-01-19,Sóc Trăng,0
2021-01-19,Sơn La,0
2021-01-19,Tây Ninh,4
2021-01-19,Thái Bình,0
2021-01-19,Thái Nguyên,0
2021-01-19,Thanh Hóa,3
2021-01-19,Thừa Thiên-Huế,0
2021-01-19,Tiền Giang,1
2021-01-19,Trà Vinh,1
2021-01-19,Tuyên Quang,0
2021-01-19,Vĩnh Long,0
2021-01-19,Vĩnh Phúc,0
2021-01-19,Yên Bái,0
2021-01-19,Chưa rõ ,0
2021-01-20,An Giang,0
2021-01-20,Bà Rịa - Vũng Tàu,1
2021-01-20,Bắc Giang,0
2021-01-20,Bắc Kạn,0
2021-01-20,Bạc Liêu,1
2021-01-20,Bắc Ninh,0
2021-01-20,Bến Tre,1
2021-01-20,Bình Định,0
2021-01-20,Bình Dương,2
2021-01-20,Bình Phước,0
2021-01-20,Bình Thuận,0
2021-01-20,Cà Mau,0
2021-01-20,Cần Thơ,0
2021-01-20,Cao Bằng,0
2021-01-20,Đà Nẵng,5
2021-01-20,Đắk Lắk,0
2021-01-20,Đắk Nông,0
2021-01-20,Điện Biên,0
2021-01-20,Đồng Nai,0
2021-01-20,Đồng Tháp,0
2021-01-20,Gia Lai,0
2021-01-20,Hà Giang,0
2021-01-20,Hà Nam,1
2021-01-20,TP. Hà Nội,12
2021-01-20,Hà Tĩnh,0
2021-01-20,Hải Dương,4
2021-01-20,Hải Phòng,0
2021-01-20,Hậu Giang,0
2021-01-20,TP. Hồ Chí Minh,10
2021-01-20,Hòa Bình,2
2021-01-20,Hưng Yên,2
2021-01-20,Khánh Hòa,0
2021-01-20,Kiên Giang,0
2021-01-20,Kon Tum,0
2021-01-20,Lai Châu,0
2021-01-20,Lâm Đồng,0
2021-01-20,Lạng Sơn,0
2021-01-20,Lào Cai,0
2021-01-20,Long An,0
2021-01-20,Nam Định,0
2021-01-20,Nghệ An,0
2021-01-20,Ninh Bình,0
2021-01-20,Ninh Thuận,0
2021-01-20,Phú Thọ,0
2021-01-20,Phú Yên,18
2021-01-20,Quảng Bình,0
2021-01-20,Quảng Nam,0
2021-01-20,Quảng Ngãi,0
2021-01-20,Quảng Ninh,2
2021-01-20,Quảng Trị,0
2021-01-20,Sóc Trăng,0
2021-01-20,Sơn La,0
2021-01-20,Tây Ninh,4
2021-01-20,Thái Bình,0
2021-01-20,Thái Nguyên,0
2021-01-20,Thanh Hóa,3
2021-01-20,Thừa Thiên-Huế,0
2021-01-20,Tiền Giang,1
2021-01-20,Trà Vinh,1
2021-01-20,Tuyên Quang,0
2021-01-20,Vĩnh Long,0
2021-01-20,Vĩnh Phúc,0
2021-01-20,Yên Bái,0
2021-01-20,Chưa rõ ,0
2021-01-21,An Giang,0
2021-01-21,Bà Rịa - Vũng Tàu,1
2021-01-21,Bắc Giang,0
2021-01-21,Bắc Kạn,0
2021-01-21,Bạc Liêu,1
2021-01-21,Bắc Ninh,0
2021-01-21,Bến Tre,1
2021-01-21,Bình Định,0
2021-01-21,Bình Dương,2
2021-01-21,Bình Phước,0
2021-01-21,Bình Thuận,0
2021-01-21,Cà Mau,0
2021-01-21,Cần Thơ,0
2021-01-21,Cao Bằng,0
2021-01-21,Đà Nẵng,5
2021-01-21,Đắk Lắk,0
2021-01-21,Đắk Nông,0
2021-01-21,Điện Biên,0
2021-01-21,Đồng Nai,0
2021-01-21,Đồng Tháp,0
2021-01-21,Gia Lai,0
2021-01-21,Hà Giang,0
2021-01-21,Hà Nam,1
2021-01-21,TP. Hà Nội,12
2021-01-21,Hà Tĩnh,0
2021-01-21,Hải Dương,5
2021-01-21,Hải Phòng,0
2021-01-21,Hậu Giang,0
2021-01-21,TP. Hồ Chí Minh,11
2021-01-21,Hòa Bình,2
2021-01-21,Hưng Yên,2
2021-01-21,Khánh Hòa,0
2021-01-21,Kiên Giang,0
2021-01-21,Kon Tum,0
2021-01-21,Lai Châu,0
2021-01-21,Lâm Đồng,0
2021-01-21,Lạng Sơn,0
2021-01-21,Lào Cai,0
2021-01-21,Long An,1
2021-01-21,Nam Định,0
2021-01-21,Nghệ An,0
2021-01-21,Ninh Bình,0
2021-01-21,Ninh Thuận,0
2021-01-21,Phú Thọ,0
2021-01-21,Phú Yên,18
2021-01-21,Quảng Bình,0
2021-01-21,Quảng Nam,0
2021-01-21,Quảng Ngãi,0
2021-01-21,Quảng Ninh,2
2021-01-21,Quảng Trị,0
2021-01-21,Sóc Trăng,0
2021-01-21,Sơn La,0
2021-01-21,Tây Ninh,4
2021-01-21,Thái Bình,0
2021-01-21,Thái Nguyên,0
2021-01-21,Thanh Hóa,3
2021-01-21,Thừa Thiên-Huế,0
2021-01-21,Tiền Giang,1
2021-01-21,Trà Vinh,1
2021-01-21,Tuyên Quang,0
2021-01-21,Vĩnh Long,0
2021-01-21,Vĩnh Phúc,0
2021-01-21,Yên Bái,0
2021-01-21,Chưa rõ ,0
2021-01-22,An Giang,0
2021-01-22,Bà Rịa - Vũng Tàu,1
2021-01-22,Bắc Giang,0
2021-01-22,Bắc Kạn,0
2021-01-22,Bạc Liêu,1
2021-01-22,Bắc Ninh,0
2021-01-22,Bến Tre,1
2021-01-22,Bình Định,0
2021-01-22,Bình Dương,2
2021-01-22,Bình Phước,0
2021-01-22,Bình Thuận,0
2021-01-22,Cà Mau,0
2021-01-22,Cần Thơ,0
2021-01-22,Cao Bằng,0
2021-01-22,Đà Nẵng,5
2021-01-22,Đắk Lắk,0
2021-01-22,Đắk Nông,0
2021-01-22,Điện Biên,0
2021-01-22,Đồng Nai,0
2021-01-22,Đồng Tháp,0
2021-01-22,Gia Lai,0
2021-01-22,Hà Giang,0
2021-01-22,Hà Nam,1
2021-01-22,TP. Hà Nội,12
2021-01-22,Hà Tĩnh,0
2021-01-22,Hải Dương,5
2021-01-22,Hải Phòng,0
2021-01-22,Hậu Giang,0
2021-01-22,TP. Hồ Chí Minh,11
2021-01-22,Hòa Bình,2
2021-01-22,Hưng Yên,2
2021-01-22,Khánh Hòa,0
2021-01-22,Kiên Giang,0
2021-01-22,Kon Tum,0
2021-01-22,Lai Châu,0
2021-01-22,Lâm Đồng,0
2021-01-22,Lạng Sơn,0
2021-01-22,Lào Cai,0
2021-01-22,Long An,1
2021-01-22,Nam Định,0
2021-01-22,Nghệ An,0
2021-01-22,Ninh Bình,0
2021-01-22,Ninh Thuận,0
2021-01-22,Phú Thọ,0
2021-01-22,Phú Yên,18
2021-01-22,Quảng Bình,0
2021-01-22,Quảng Nam,0
2021-01-22,Quảng Ngãi,0
2021-01-22,Quảng Ninh,2
2021-01-22,Quảng Trị,0
2021-01-22,Sóc Trăng,0
2021-01-22,Sơn La,0
2021-01-22,Tây Ninh,4
2021-01-22,Thái Bình,0
2021-01-22,Thái Nguyên,0
2021-01-22,Thanh Hóa,3
2021-01-22,Thừa Thiên-Huế,0
2021-01-22,Tiền Giang,1
2021-01-22,Trà Vinh,1
2021-01-22,Tuyên Quang,0
2021-01-22,Vĩnh Long,0
2021-01-22,Vĩnh Phúc,0
2021-01-22,Yên Bái,0
2021-01-22,Chưa rõ ,0
2021-01-23,An Giang,0
2021-01-23,Bà Rịa - Vũng Tàu,1
2021-01-23,Bắc Giang,0
2021-01-23,Bắc Kạn,0
2021-01-23,Bạc Liêu,1
2021-01-23,Bắc Ninh,0
2021-01-23,Bến Tre,1
2021-01-23,Bình Định,0
2021-01-23,Bình Dương,2
2021-01-23,Bình Phước,0
2021-01-23,Bình Thuận,0
2021-01-23,Cà Mau,0
2021-01-23,Cần Thơ,0
2021-01-23,Cao Bằng,0
2021-01-23,Đà Nẵng,5
2021-01-23,Đắk Lắk,0
2021-01-23,Đắk Nông,0
2021-01-23,Điện Biên,0
2021-01-23,Đồng Nai,0
2021-01-23,Đồng Tháp,0
2021-01-23,Gia Lai,0
2021-01-23,Hà Giang,0
2021-01-23,Hà Nam,1
2021-01-23,TP. Hà Nội,12
2021-01-23,Hà Tĩnh,0
2021-01-23,Hải Dương,5
2021-01-23,Hải Phòng,0
2021-01-23,Hậu Giang,0
2021-01-23,TP. Hồ Chí Minh,12
2021-01-23,Hòa Bình,2
2021-01-23,Hưng Yên,2
2021-01-23,Khánh Hòa,0
2021-01-23,Kiên Giang,0
2021-01-23,Kon Tum,0
2021-01-23,Lai Châu,0
2021-01-23,Lâm Đồng,0
2021-01-23,Lạng Sơn,0
2021-01-23,Lào Cai,0
2021-01-23,Long An,1
2021-01-23,Nam Định,0
2021-01-23,Nghệ An,0
2021-01-23,Ninh Bình,0
2021-01-23,Ninh Thuận,0
2021-01-23,Phú Thọ,0
2021-01-23,Phú Yên,18
2021-01-23,Quảng Bình,0
2021-01-23,Quảng Nam,0
2021-01-23,Quảng Ngãi,0
2021-01-23,Quảng Ninh,2
2021-01-23,Quảng Trị,0
2021-01-23,Sóc Trăng,0
2021-01-23,Sơn La,0
2021-01-23,Tây Ninh,4
2021-01-23,Thái Bình,0
2021-01-23,Thái Nguyên,0
2021-01-23,Thanh Hóa,3
2021-01-23,Thừa Thiên-Huế,0
2021-01-23,Tiền Giang,1
2021-01-23,Trà Vinh,1
2021-01-23,Tuyên Quang,0
2021-01-23,Vĩnh Long,0
2021-01-23,Vĩnh Phúc,0
2021-01-23,Yên Bái,0
2021-01-23,Chưa rõ ,0
2021-01-24,An Giang,0
2021-01-24,Bà Rịa - Vũng Tàu,1
2021-01-24,Bắc Giang,0
2021-01-24,Bắc Kạn,0
2021-01-24,Bạc Liêu,1
2021-01-24,Bắc Ninh,0
2021-01-24,Bến Tre,1
2021-01-24,Bình Định,0
2021-01-24,Bình Dương,2
2021-01-24,Bình Phước,0
2021-01-24,Bình Thuận,0
2021-01-24,Cà Mau,0
2021-01-24,Cần Thơ,0
2021-01-24,Cao Bằng,0
2021-01-24,Đà Nẵng,5
2021-01-24,Đắk Lắk,0
2021-01-24,Đắk Nông,0
2021-01-24,Điện Biên,0
2021-01-24,Đồng Nai,0
2021-01-24,Đồng Tháp,0
2021-01-24,Gia Lai,0
2021-01-24,Hà Giang,0
2021-01-24,Hà Nam,1
2021-01-24,TP. Hà Nội,13
2021-01-24,Hà Tĩnh,0
2021-01-24,Hải Dương,5
2021-01-24,Hải Phòng,0
2021-01-24,Hậu Giang,0
2021-01-24,TP. Hồ Chí Minh,13
2021-01-24,Hòa Bình,2
2021-01-24,Hưng Yên,2
2021-01-24,Khánh Hòa,0
2021-01-24,Kiên Giang,0
2021-01-24,Kon Tum,0
2021-01-24,Lai Châu,0
2021-01-24,Lâm Đồng,0
2021-01-24,Lạng Sơn,0
2021-01-24,Lào Cai,0
2021-01-24,Long An,1
2021-01-24,Nam Định,0
2021-01-24,Nghệ An,0
2021-01-24,Ninh Bình,0
2021-01-24,Ninh Thuận,0
2021-01-24,Phú Thọ,0
2021-01-24,Phú Yên,18
2021-01-24,Quảng Bình,0
2021-01-24,Quảng Nam,0
2021-01-24,Quảng Ngãi,0
2021-01-24,Quảng Ninh,2
2021-01-24,Quảng Trị,0
2021-01-24,Sóc Trăng,0
2021-01-24,Sơn La,0
2021-01-24,Tây Ninh,4
2021-01-24,Thái Bình,0
2021-01-24,Thái Nguyên,0
2021-01-24,Thanh Hóa,3
2021-01-24,Thừa Thiên-Huế,0
2021-01-24,Tiền Giang,1
2021-01-24,Trà Vinh,1
2021-01-24,Tuyên Quang,0
2021-01-24,Vĩnh Long,0
2021-01-24,Vĩnh Phúc,0
2021-01-24,Yên Bái,0
2021-01-24,Chưa rõ ,0
2021-01-25,An Giang,0
2021-01-25,Bà Rịa - Vũng Tàu,1
2021-01-25,Bắc Giang,0
2021-01-25,Bắc Kạn,0
2021-01-25,Bạc Liêu,1
2021-01-25,Bắc Ninh,0
2021-01-25,Bến Tre,1
2021-01-25,Bình Định,0
2021-01-25,Bình Dương,2
2021-01-25,Bình Phước,0
2021-01-25,Bình Thuận,0
2021-01-25,Cà Mau,0
2021-01-25,Cần Thơ,0
2021-01-25,Cao Bằng,0
2021-01-25,Đà Nẵng,5
2021-01-25,Đắk Lắk,0
2021-01-25,Đắk Nông,0
2021-01-25,Điện Biên,0
2021-01-25,Đồng Nai,0
2021-01-25,Đồng Tháp,0
2021-01-25,Gia Lai,0
2021-01-25,Hà Giang,0
2021-01-25,Hà Nam,1
2021-01-25,TP. Hà Nội,13
2021-01-25,Hà Tĩnh,0
2021-01-25,Hải Dương,5
2021-01-25,Hải Phòng,0
2021-01-25,Hậu Giang,0
2021-01-25,TP. Hồ Chí Minh,14
2021-01-25,Hòa Bình,2
2021-01-25,Hưng Yên,2
2021-01-25,Khánh Hòa,0
2021-01-25,Kiên Giang,0
2021-01-25,Kon Tum,0
2021-01-25,Lai Châu,0
2021-01-25,Lâm Đồng,0
2021-01-25,Lạng Sơn,0
2021-01-25,Lào Cai,0
2021-01-25,Long An,1
2021-01-25,Nam Định,0
2021-01-25,Nghệ An,0
2021-01-25,Ninh Bình,0
2021-01-25,Ninh Thuận,0
2021-01-25,Phú Thọ,0
2021-01-25,Phú Yên,18
2021-01-25,Quảng Bình,0
2021-01-25,Quảng Nam,0
2021-01-25,Quảng Ngãi,0
2021-01-25,Quảng Ninh,2
2021-01-25,Quảng Trị,0
2021-01-25,Sóc Trăng,0
2021-01-25,Sơn La,0
2021-01-25,Tây Ninh,4
2021-01-25,Thái Bình,0
2021-01-25,Thái Nguyên,0
2021-01-25,Thanh Hóa,3
2021-01-25,Thừa Thiên-Huế,0
2021-01-25,Tiền Giang,1
2021-01-25,Trà Vinh,1
2021-01-25,Tuyên Quang,0
2021-01-25,Vĩnh Long,0
2021-01-25,Vĩnh Phúc,0
2021-01-25,Yên Bái,0
2021-01-25,Chưa rõ ,0
2021-01-26,An Giang,0
2021-01-26,Bà Rịa - Vũng Tàu,1
2021-01-26,Bắc Giang,0
2021-01-26,Bắc Kạn,0
2021-01-26,Bạc Liêu,1
2021-01-26,Bắc Ninh,0
2021-01-26,Bến Tre,1
2021-01-26,Bình Định,0
2021-01-26,Bình Dương,2
2021-01-26,Bình Phước,0
2021-01-26,Bình Thuận,0
2021-01-26,Cà Mau,0
2021-01-26,Cần Thơ,0
2021-01-26,Cao Bằng,0
2021-01-26,Đà Nẵng,5
2021-01-26,Đắk Lắk,0
2021-01-26,Đắk Nông,0
2021-01-26,Điện Biên,0
